SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
56.51,2.073,13.85,10.81,,,0.198,3.69,7.46,3.07,1.78,0.332,6.0,22.0,34.0,356.0,627.0,40.0,310.0,185.0,40.0,12.4,22.0,34.0,129.0,6.0,29.0,50.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.19,2.122,13.82,12.3,,,0.195,3.59,7.52,3.05,1.6,0.378,20.0,10.0,35.0,377.0,689.0,39.0,320.0,185.0,41.0,13.0,21.0,44.0,122.0,4.0,20.0,52.0,0.1,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.84,2.533,13.77,12.1,,,0.197,3.62,7.29,3.13,1.82,0.457,6.0,29.0,26.0,404.0,678.0,47.0,318.0,185.0,40.0,14.7,21.0,15.0,131.0,12.0,25.0,50.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.37,2.151,13.77,11.91,,,0.191,4.46,8.0,3.2,1.38,0.33,21.0,52.0,34.0,350.0,495.0,34.0,322.0,185.0,36.0,13.1,20.0,72.0,110.0,6.0,13.0,54.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.71,2.318,13.73,12.61,,,0.21,3.6,7.38,3.05,1.7,0.447,19.0,10.0,33.0,376.0,735.0,45.0,321.0,185.0,40.0,13.4,22.0,35.0,129.0,9.0,33.0,50.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.29,2.193,13.72,11.56,,,0.194,4.78,7.89,3.33,1.47,0.345,11.0,41.0,31.0,350.0,567.0,39.0,326.0,185.0,36.0,14.0,21.0,59.0,114.0,5.0,20.0,54.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.34,2.387,13.62,12.18,,,0.199,3.33,7.07,3.24,1.93,0.461,1.0,21.0,30.0,366.0,704.0,45.0,318.0,185.0,38.0,15.1,24.0,16.0,126.0,4.0,23.0,56.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.72,2.344,13.57,12.23,,,0.189,3.32,6.75,3.39,1.78,0.444,0.5,16.0,33.0,366.0,788.0,48.0,318.0,186.0,38.0,14.5,24.0,16.0,128.0,4.0,26.0,61.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.1,2.588,14.02,11.65,,,0.174,3.37,7.51,3.2,1.7,0.439,6.0,17.0,34.0,409.0,677.0,41.0,329.0,192.0,43.0,15.1,25.0,25.0,138.0,5.0,7.0,59.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.72,2.519,13.81,11.52,,,0.196,3.3,7.03,3.23,1.94,0.467,3.0,26.0,31.0,369.0,886.0,49.0,339.0,199.0,41.0,16.0,21.0,19.0,135.0,7.0,23.0,62.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.69,2.427,13.85,12.25,,,0.196,3.14,6.64,3.33,1.76,0.45,11.0,14.0,35.0,365.0,753.0,48.0,329.0,193.0,38.0,16.2,23.0,31.0,134.0,10.0,36.0,39.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.81,2.351,13.59,12.07,,,0.19,3.97,7.67,3.19,1.55,0.37,7.0,29.0,32.0,360.0,611.0,38.0,320.0,199.0,40.0,15.8,24.0,70.0,119.0,8.0,38.0,47.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.77,2.353,13.59,12.31,,,0.258,3.72,7.57,3.24,1.57,0.37,4.0,28.0,33.0,357.0,587.0,41.0,314.0,199.0,39.0,15.9,24.0,65.0,123.0,6.0,22.0,40.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.7,2.335,13.55,13.38,,,0.195,3.19,6.83,3.21,1.9,0.458,0.5,13.0,34.0,355.0,724.0,53.0,324.0,199.0,42.0,15.1,21.0,7.0,134.0,5.0,28.0,74.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.17,2.206,13.52,11.37,,,0.214,3.05,6.6,3.19,2.09,0.326,0.5,18.0,27.0,360.0,790.0,54.0,314.0,199.0,39.0,14.4,21.0,8.0,124.0,10.0,19.0,50.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.31,2.195,13.47,11.28,,,0.189,3.03,6.66,3.05,2.26,0.325,3.0,17.0,34.0,351.0,695.0,50.0,309.0,199.0,38.0,13.3,22.0,6.0,115.0,4.0,44.0,43.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.0,2.486,14.24,9.87,,,0.17,3.33,7.02,3.43,1.66,0.462,12.0,7.0,37.0,382.0,1335.0,50.0,373.0,198.0,46.0,13.6,22.0,26.0,141.0,7.0,40.0,57.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.88,2.521,14.06,10.23,,,0.183,3.3,6.92,3.23,1.94,0.463,3.0,15.0,35.0,397.0,824.0,52.0,328.0,198.0,41.0,16.1,27.0,16.0,133.0,8.0,29.0,56.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.43,2.443,14.02,10.67,,,0.193,3.26,7.03,3.24,1.98,0.458,8.0,17.0,39.0,375.0,863.0,49.0,351.0,198.0,43.0,15.9,23.0,16.0,127.0,11.0,35.0,46.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.92,2.579,13.99,11.68,,,0.188,3.5,7.45,3.03,1.93,0.479,14.0,28.0,30.0,398.0,734.0,45.0,328.0,198.0,42.0,15.5,22.0,18.0,132.0,11.0,26.0,24.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.61,2.515,13.82,11.51,,,0.197,3.37,7.08,2.98,2.2,0.459,1.0,29.0,34.0,381.0,757.0,53.0,325.0,198.0,41.0,16.3,24.0,15.0,136.0,7.0,15.0,58.0,9.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.49,2.526,13.8,12.43,,,0.281,3.41,7.29,3.22,1.83,0.457,10.0,29.0,35.0,401.0,743.0,46.0,326.0,199.0,43.0,14.1,22.0,17.0,125.0,12.0,12.0,66.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.78,2.517,13.76,12.24,,,0.197,3.58,7.15,3.15,1.85,0.518,10.0,24.0,36.0,355.0,740.0,48.0,321.0,198.0,41.0,14.9,22.0,25.0,133.0,6.0,30.0,50.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.94,2.325,13.68,11.64,,,0.208,3.79,8.04,3.16,1.61,0.37,7.0,33.0,29.0,340.0,683.0,43.0,334.0,198.0,39.0,13.8,20.0,67.0,118.0,8.0,17.0,55.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.56,2.284,13.67,12.06,,,0.179,3.99,7.65,3.46,1.54,0.362,11.0,31.0,36.0,356.0,542.0,41.0,320.0,198.0,40.0,16.2,22.0,68.0,122.0,6.0,25.0,62.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.66,2.063,13.65,12.01,,,0.197,3.67,7.38,3.19,1.58,0.344,16.0,4.0,34.0,356.0,645.0,43.0,323.0,198.0,40.0,14.4,21.0,36.0,133.0,9.0,22.0,53.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.85,2.285,13.6,12.53,,,0.19,2.98,6.57,3.48,1.81,0.469,17.0,42.0,35.0,342.0,707.0,51.0,313.0,198.0,45.0,17.5,25.0,20.0,137.0,7.0,22.0,48.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.24,2.249,13.57,11.33,,,0.178,2.91,6.57,3.36,2.02,0.33,0.5,24.0,26.0,358.0,732.0,54.0,322.0,198.0,38.0,13.9,24.0,12.0,126.0,10.0,17.0,47.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.48,2.362,13.54,12.58,,,0.22,2.92,6.61,3.63,1.94,0.475,0.5,11.0,33.0,354.0,682.0,58.0,309.0,198.0,39.0,14.2,23.0,7.0,137.0,10.0,8.0,46.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.08,2.438,13.5,12.42,,,0.21,4.06,7.83,2.89,1.9,0.414,20.0,27.0,38.0,392.0,564.0,39.0,290.0,198.0,43.0,13.3,20.0,78.0,127.0,9.0,22.0,47.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.35,2.23,13.35,12.04,,,0.216,3.19,6.72,3.26,2.08,0.325,4.0,24.0,39.0,352.0,690.0,53.0,309.0,198.0,38.0,14.4,23.0,21.0,123.0,7.0,29.0,49.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
52.57,2.506,14.73,14.25,,,0.191,3.15,7.29,3.33,1.25,0.47,7.0,17.0,42.0,369.0,685.0,32.0,350.0,197.0,38.0,16.4,26.0,34.0,131.0,6.0,28.0,61.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.52,2.323,14.63,9.88,,,0.15,3.79,8.13,3.47,1.5,0.357,21.0,49.0,36.0,363.0,552.0,38.0,344.0,197.0,38.0,14.3,25.0,67.0,121.0,4.0,27.0,69.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.54,2.53,13.72,12.19,,,0.198,3.54,7.31,3.23,2.03,0.471,10.0,33.0,33.0,393.0,676.0,46.0,317.0,198.0,41.0,14.8,21.0,22.0,132.0,10.0,18.0,53.0,0.1,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.4,2.306,13.63,12.81,,,0.194,3.52,7.48,3.38,1.6,0.441,7.0,16.0,40.0,379.0,635.0,36.0,324.0,182.0,40.0,16.0,23.0,22.0,123.0,8.0,22.0,42.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.95,2.527,13.82,11.53,,,0.185,3.15,6.98,3.15,1.96,0.462,2.0,26.0,30.0,376.0,873.0,51.0,330.0,199.0,41.0,15.2,23.0,16.0,133.0,10.0,39.0,53.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.54,2.42,13.96,13.13,,,0.188,3.25,6.93,3.23,1.64,0.447,9.0,0.2,32.0,374.0,794.0,39.0,338.0,199.0,39.0,14.2,21.0,23.0,137.0,10.0,30.0,56.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.32,2.294,15.22,8.83,,,0.126,2.84,7.56,3.18,1.88,0.433,12.0,14.0,38.0,371.0,1145.0,48.0,392.0,202.0,51.0,14.8,23.0,58.0,164.0,7.0,29.0,54.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.46,2.383,14.55,11.77,,,0.18,3.25,7.01,3.08,1.61,0.443,1.0,15.0,37.0,342.0,743.0,46.0,337.0,202.0,43.0,15.9,21.0,10.0,120.0,10.0,37.0,51.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.39,2.325,13.96,11.75,,,0.204,4.03,7.92,3.18,1.62,0.378,20.0,37.0,40.0,346.0,589.0,40.0,322.0,202.0,41.0,15.8,19.0,65.0,122.0,12.0,17.0,55.0,9.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.37,2.535,13.86,11.82,,,0.218,3.34,7.1,3.14,1.88,0.474,13.0,26.0,34.0,392.0,759.0,47.0,338.0,202.0,43.0,14.4,18.0,19.0,128.0,10.0,29.0,42.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.39,2.459,13.84,11.02,,,0.2,3.15,6.82,3.33,2.08,0.466,2.0,19.0,25.0,368.0,744.0,55.0,326.0,202.0,41.0,15.3,20.0,16.0,131.0,10.0,27.0,57.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.62,2.248,13.7,10.67,,,0.188,3.01,6.63,3.3,2.05,0.33,2.0,20.0,31.0,354.0,709.0,52.0,310.0,202.0,39.0,15.4,22.0,17.0,131.0,11.0,24.0,53.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.87,2.513,13.67,12.13,,,0.206,4.3,7.91,3.13,1.66,0.374,6.0,27.0,34.0,366.0,537.0,40.0,341.0,202.0,38.0,14.8,21.0,34.0,124.0,5.0,22.0,52.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.53,2.211,13.35,12.06,,,0.192,3.06,6.72,3.36,1.95,0.324,4.0,21.0,31.0,343.0,691.0,51.0,312.0,202.0,39.0,14.9,24.0,20.0,122.0,10.0,24.0,58.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.72,2.214,13.31,11.99,,,0.195,3.02,6.61,3.29,2.09,0.32,5.0,16.0,31.0,357.0,689.0,54.0,308.0,202.0,39.0,12.7,22.0,18.0,122.0,9.0,33.0,54.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.65,2.516,14.41,9.67,,,0.161,2.91,6.68,3.23,1.99,0.444,8.0,20.0,38.0,391.0,1277.0,60.0,354.0,201.0,42.0,14.8,21.0,27.0,221.0,11.0,41.0,56.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.26,2.309,13.78,11.92,,,0.198,4.19,7.82,3.2,1.73,0.369,16.0,34.0,36.0,350.0,551.0,40.0,317.0,201.0,40.0,14.8,20.0,75.0,120.0,10.0,28.0,39.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.14,2.379,13.77,12.55,,,0.198,3.28,7.14,3.15,1.65,0.466,11.0,10.0,33.0,331.0,924.0,42.0,344.0,201.0,47.0,13.0,21.0,14.0,131.0,9.0,31.0,61.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.08,2.251,13.43,11.43,,,0.193,3.04,6.65,3.37,1.98,0.327,6.0,26.0,29.0,356.0,724.0,56.0,316.0,201.0,39.0,15.1,22.0,15.0,125.0,11.0,20.0,39.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.27,2.516,13.89,10.68,,,0.19,3.42,7.06,3.27,1.98,0.459,5.0,23.0,28.0,383.0,847.0,52.0,325.0,200.0,41.0,13.6,23.0,14.0,130.0,7.0,32.0,64.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.44,2.421,13.87,12.25,,,0.246,3.2,6.99,3.13,1.74,0.462,0.5,12.0,35.0,323.0,753.0,45.0,329.0,200.0,38.0,15.1,24.0,4.0,131.0,7.0,16.0,60.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.92,2.541,13.86,11.72,,,0.221,3.52,7.35,3.14,1.95,0.512,19.0,19.0,34.0,382.0,741.0,50.0,343.0,200.0,43.0,12.6,25.0,28.0,136.0,9.0,29.0,62.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.61,2.314,13.78,11.89,,,0.196,4.08,7.78,3.14,1.6,0.372,18.0,35.0,32.0,348.0,558.0,39.0,320.0,200.0,39.0,13.7,20.0,66.0,115.0,4.0,30.0,18.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.48,2.28,13.7,12.09,,,0.197,4.14,7.73,3.1,1.64,0.394,24.0,42.0,28.0,347.0,565.0,44.0,319.0,200.0,40.0,13.6,19.0,81.0,120.0,8.0,15.0,53.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.68,2.323,13.65,12.25,,,0.198,3.75,7.6,3.37,1.57,0.377,11.0,31.0,30.0,343.0,607.0,43.0,314.0,200.0,41.0,15.5,21.0,71.0,123.0,9.0,18.0,56.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.88,2.244,13.39,11.8,,,0.212,3.0,6.67,3.23,2.0,0.333,3.0,18.0,36.0,347.0,706.0,56.0,305.0,200.0,39.0,14.3,20.0,15.0,124.0,9.0,34.0,60.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.46,2.249,13.35,12.08,,,0.236,3.1,6.71,3.49,1.65,0.437,12.0,8.0,35.0,284.0,659.0,49.0,305.0,200.0,45.0,13.4,21.0,13.0,132.0,6.0,22.0,52.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.6,2.56,14.07,10.33,,,0.191,3.25,7.06,3.19,2.0,0.469,6.0,27.0,26.0,381.0,841.0,51.0,335.0,199.0,41.0,14.1,25.0,18.0,136.0,9.0,14.0,56.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.85,2.303,13.97,11.68,,,0.162,4.05,7.35,3.49,1.55,0.366,11.0,29.0,39.0,343.0,535.0,41.0,326.0,199.0,39.0,15.3,24.0,67.0,120.0,6.0,17.0,60.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.61,2.526,14.23,11.91,,,0.154,2.93,6.78,3.4,1.73,0.466,7.0,19.0,32.0,380.0,762.0,40.0,346.0,197.0,37.0,15.2,22.0,35.0,128.0,8.0,21.0,43.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.26,2.505,13.65,12.54,,,0.207,3.61,7.24,3.5,1.8,0.444,7.0,15.0,44.0,416.0,681.0,43.0,316.0,193.0,41.0,14.8,23.0,19.0,135.0,7.0,27.0,47.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.21,2.447,14.09,10.84,,,0.177,3.12,7.12,3.42,1.85,0.458,9.0,18.0,36.0,375.0,782.0,48.0,339.0,197.0,44.0,16.0,21.0,19.0,132.0,14.0,25.0,66.0,9.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.61,2.299,13.89,11.76,,,0.205,4.12,7.73,3.26,1.53,0.357,17.0,34.0,43.0,344.0,568.0,41.0,312.0,197.0,39.0,15.6,22.0,66.0,112.0,7.0,7.0,49.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.52,2.505,13.72,12.3,,,0.196,3.51,7.23,3.53,1.78,0.451,5.0,15.0,37.0,394.0,706.0,40.0,324.0,195.0,42.0,13.8,21.0,22.0,132.0,6.0,34.0,72.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.37,2.19,13.63,11.2,,,0.184,3.06,6.62,3.26,1.9,0.33,0.5,19.0,29.0,359.0,753.0,54.0,321.0,195.0,37.0,14.7,23.0,16.0,119.0,9.0,24.0,60.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.9,2.21,13.51,11.71,,,0.19,2.95,6.6,3.37,1.99,0.326,0.5,23.0,27.0,366.0,687.0,53.0,310.0,195.0,39.0,15.2,23.0,10.0,125.0,12.0,25.0,35.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.17,2.253,13.44,11.65,,,0.183,2.9,6.63,3.19,1.99,0.335,0.5,25.0,31.0,355.0,758.0,53.0,313.0,195.0,38.0,16.2,22.0,9.0,126.0,11.0,30.0,46.0,9.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.29,2.18,13.43,11.36,,,0.22,2.99,6.69,3.16,2.09,0.338,0.5,16.0,28.0,354.0,832.0,56.0,317.0,195.0,38.0,15.7,25.0,9.0,125.0,4.0,22.0,59.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.98,2.201,13.37,11.84,,,0.185,2.9,6.58,3.42,1.96,0.321,0.5,24.0,29.0,346.0,673.0,53.0,311.0,195.0,38.0,15.1,23.0,10.0,125.0,9.0,31.0,52.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.16,2.453,14.65,11.7,,,0.107,2.13,5.6,3.73,1.78,0.44,10.0,20.0,41.0,353.0,729.0,58.0,331.0,194.0,40.0,17.5,24.0,33.0,143.0,11.0,14.0,51.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.43,2.574,14.2,13.73,,,0.219,3.45,7.18,2.75,1.78,0.459,31.0,42.0,35.0,377.0,656.0,43.0,335.0,194.0,40.0,17.1,23.0,29.0,125.0,7.0,22.0,48.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.65,2.575,14.07,10.8,,,0.185,3.42,7.22,3.31,2.02,0.487,7.0,22.0,27.0,394.0,724.0,48.0,330.0,194.0,42.0,15.0,24.0,15.0,142.0,4.0,22.0,52.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
53.87,2.622,14.01,13.94,,,0.144,2.43,6.65,3.64,1.95,0.497,5.0,19.0,37.0,423.0,700.0,45.0,336.0,194.0,38.0,14.6,23.0,3.0,114.0,5.0,29.0,35.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.57,2.243,13.8,12.17,,,0.189,4.08,7.68,3.15,1.52,0.362,7.0,31.0,33.0,340.0,566.0,42.0,322.0,195.0,39.0,15.0,24.0,72.0,117.0,8.0,31.0,57.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.52,2.539,13.95,12.08,,,0.384,3.73,7.01,3.26,1.77,0.475,17.0,29.0,34.0,391.0,857.0,43.0,325.0,194.0,41.0,14.2,23.0,28.0,134.0,8.0,14.0,56.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.51,2.224,13.86,11.99,,,0.189,4.17,7.77,3.22,1.49,0.35,17.0,37.0,31.0,328.0,549.0,41.0,314.0,194.0,39.0,14.2,18.0,54.0,117.0,13.0,15.0,45.0,10.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.4,2.478,13.57,11.78,,,0.198,3.71,7.06,3.2,1.88,0.458,6.0,21.0,31.0,393.0,837.0,48.0,322.0,194.0,40.0,13.6,24.0,14.0,125.0,9.0,28.0,65.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.38,2.378,14.25,10.56,,,0.195,3.37,6.99,3.12,2.04,0.448,13.0,32.0,32.0,337.0,730.0,49.0,323.0,193.0,43.0,16.5,22.0,10.0,129.0,11.0,26.0,59.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.23,2.174,14.25,10.95,,,0.182,4.45,8.71,2.91,1.57,0.324,39.0,58.0,33.0,321.0,506.0,42.0,349.0,193.0,35.0,13.0,21.0,96.0,114.0,6.0,20.0,45.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.65,2.057,14.14,10.84,,,0.203,3.98,7.53,3.16,1.87,0.333,10.0,7.0,32.0,344.0,608.0,48.0,366.0,193.0,37.0,14.2,22.0,38.0,128.0,10.0,25.0,55.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.82,2.288,14.06,11.31,,,0.181,4.09,7.92,3.26,1.49,0.353,13.0,38.0,35.0,340.0,549.0,35.0,328.0,193.0,38.0,13.8,22.0,55.0,123.0,5.0,31.0,27.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.05,2.634,14.0,13.71,,,0.146,2.45,6.69,3.62,1.95,0.498,6.0,21.0,37.0,417.0,708.0,45.0,334.0,193.0,39.0,12.3,22.0,4.0,109.0,7.0,0.1,55.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.72,2.288,13.97,11.95,,,0.183,3.51,6.41,3.47,1.79,0.462,7.0,22.0,34.0,343.0,685.0,46.0,309.0,193.0,43.0,15.8,22.0,15.0,133.0,10.0,20.0,47.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.66,2.281,13.93,11.8,,,0.189,3.96,7.85,3.16,1.57,0.362,10.0,34.0,30.0,363.0,586.0,43.0,327.0,193.0,38.0,15.2,22.0,70.0,119.0,6.0,12.0,52.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.96,2.416,13.88,11.35,,,0.183,3.32,6.98,3.29,1.91,0.454,9.0,7.0,37.0,371.0,743.0,51.0,340.0,193.0,39.0,14.5,22.0,20.0,133.0,9.0,27.0,65.0,9.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.53,2.368,13.87,10.7,,,0.184,3.3,7.12,3.41,1.81,0.461,0.5,18.0,37.0,354.0,688.0,46.0,332.0,194.0,44.0,15.3,24.0,10.0,134.0,5.0,20.0,59.0,8.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.97,2.076,13.82,11.73,,,0.192,4.09,7.93,3.11,1.5,0.337,19.0,14.0,34.0,356.0,577.0,39.0,331.0,195.0,38.0,13.8,21.0,44.0,131.0,7.0,21.0,49.0,3.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.12,2.398,13.83,11.63,,,0.198,3.11,6.9,3.37,1.68,0.449,16.0,7.0,33.0,357.0,1201.0,46.0,347.0,195.0,42.0,13.3,22.0,25.0,131.0,5.0,32.0,58.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.45,2.501,14.38,9.06,,,0.17,3.33,7.11,3.07,2.17,0.471,9.0,21.0,38.0,359.0,997.0,51.0,346.0,195.0,43.0,13.9,20.0,29.0,136.0,13.0,30.0,58.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.48,2.271,13.79,11.95,,,0.189,4.15,7.77,3.29,1.53,0.357,7.0,26.0,36.0,337.0,516.0,40.0,326.0,197.0,39.0,14.3,21.0,70.0,122.0,7.0,28.0,56.0,4.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.66,2.35,13.64,12.95,,,0.206,3.37,6.99,3.3,1.83,0.456,0.5,12.0,38.0,376.0,681.0,47.0,327.0,197.0,42.0,15.1,23.0,4.0,133.0,6.0,32.0,56.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
55.71,2.275,13.62,12.72,,,0.19,3.02,6.54,3.43,1.79,0.469,17.0,42.0,32.0,337.0,701.0,51.0,313.0,197.0,44.0,17.1,21.0,20.0,135.0,7.0,22.0,48.0,5.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
56.96,2.13,13.61,11.36,,,0.189,3.23,6.87,3.21,1.88,0.304,12.0,11.0,32.0,344.0,682.0,53.0,317.0,197.0,36.0,13.8,23.0,18.0,122.0,6.0,23.0,53.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.5,2.223,13.58,11.25,,,0.176,2.94,6.53,3.29,1.92,0.324,0.5,23.0,32.0,349.0,835.0,55.0,322.0,197.0,41.0,17.9,26.0,9.0,123.0,11.0,32.0,48.0,7.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
54.84,2.217,14.0,11.23,,,0.226,4.04,8.12,3.12,1.55,0.406,9.0,22.0,36.0,387.0,672.0,34.0,335.0,164.0,38.0,11.4,22.0,19.0,129.0,5.0,31.0,54.0,2.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
57.19,2.225,13.57,11.23,,,0.181,3.12,6.69,3.29,1.94,0.321,0.5,23.0,30.0,343.0,671.0,57.0,324.0,197.0,38.0,14.8,23.0,10.0,123.0,7.0,23.0,57.0,6.0,,GrandeRonde,Undifferentiated,47,WolffDatabase,3.0,
